MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnsweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,RetentionCalls,RetentionOffersAccepted,ReferralsMadeBySubscriber,IncomeGroup,AdjustmentsToCreditRating,HandsetPrice,ServiceArea_frequency,ChildrenInHH_frequency,HandsetRefurbished_frequency,HandsetWebCapable_frequency,TruckOwner_frequency,RVOwner_frequency,Homeownership_frequency,BuysViaMailOrder_frequency,RespondsToMailOffers_frequency,OptOutMailings_frequency,NonUSTravel_frequency,OwnsComputer_frequency,HasCreditCard_frequency,NewCellphoneUser_frequency,NotNewCellphoneUser_frequency,OwnsMotorcycle_frequency,MadeCallToRetentionTeam_frequency,CreditRating_frequency,PrizmCode_frequency,Occupation_frequency,MaritalStatus_frequency,Churn
30.24,140.0,40.0,0.25,0.0,0.0,-6.0,0.7,0.3,9.0,10.7,0.0,0.0,25.2,0.3,0.0,38.7,22.0,9.3,0.0,0.0,11.0,1.0,1.0,1.0,1.0,330.0,34.0,34.0,0.0,0.0,0.0,5.0,0.0,82.77880567050346,0.010820134859651874,0.23887147335423198,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.044200626959247646,0.7445141065830722,0.3996956632006087,0
108.24,1187.0,72.0,7.67,65.0,0.0,185.0,-14.3,18.0,1.7,53.3,4.0,2.3,160.7,45.0,8.3,262.7,109.0,19.7,0.0,1.3,22.0,3.0,1.0,2.0,2.0,231.0,2.316413826302804,-2.971793264601299,0.0,0.0,0.0,0.0,0.0,30.0,0.0028226438764309236,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.3799356825841517,0
57.98,398.0,57.0,0.5,0.0,0.0,110.0,0.5,3.7,4.0,17.7,0.0,0.0,36.4,58.0,10.7,76.0,48.3,7.7,0.0,3.0,27.0,2.0,2.0,1.0,1.0,811.0,42.0,42.0,0.0,0.0,0.0,5.0,0.0,34.314951253722086,0.0010976948408342481,0.23887147335423198,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.044200626959247646,0.16630094043887148,0.6003043367993913,0
72.29,374.0,42.0,0.5,114.0,0.0,-259.0,-40.3,2.3,4.0,8.7,0.0,0.0,121.6,28.0,4.0,48.0,23.0,6.3,0.0,0.0,38.0,2.0,2.0,2.0,2.0,513.0,48.0,0.0,0.0,0.0,0.0,4.0,0.0,30.0,0.009408812921436412,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.16630094043887148,0.3996956632006087,1
42.45,1017.0,45.0,0.0,21.0,0.2,-146.0,1.3,10.7,16.0,104.7,10.0,0.0,85.1,85.3,1.3,162.3,269.3,26.7,0.0,3.0,17.0,1.0,1.0,4.0,3.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.004861220009408813,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.48322884012539186,0.7445141065830722,0.3703084454063761,0
54.17,550.0,50.0,0.5,11.0,0.0,-18.0,-3.2,1.3,41.7,5.7,8.7,0.7,80.8,15.3,3.3,116.7,75.7,43.0,0.0,1.3,19.0,1.0,1.0,3.0,2.0,272.0,38.0,34.0,0.0,0.0,0.0,4.0,0.0,100.0,0.011133761957033087,0.23887147335423198,0.13573667711598747,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
116.79,1150.0,46.0,1.73,228.0,0.0,-440.0,-67.6,3.3,8.0,51.0,0.0,0.0,370.7,72.0,61.0,279.7,116.3,11.3,0.0,10.3,32.0,3.0,3.0,3.0,3.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.015681354869060686,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3996956632006087,0
37.53,365.0,30.0,0.0,21.0,0.0,-116.0,-7.5,1.3,17.3,6.3,0.0,0.0,176.1,27.0,9.0,68.7,92.3,18.7,0.0,0.3,19.0,1.0,1.0,1.0,1.0,568.0,56.0,50.0,0.0,0.0,1.0,7.0,0.0,59.84698081054995,0.001254508389524855,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.030094043887147336,0.6003043367993913,0
41.14,385.0,30.0,0.0,8.0,0.0,-54.0,-11.1,2.0,4.7,19.7,0.0,0.3,83.9,19.3,3.3,79.3,65.7,6.7,0.0,1.0,19.0,1.0,1.0,2.0,2.0,74.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.013172338090010977,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3996956632006087,0
23.27,135.0,30.0,0.74,0.0,0.0,-24.0,-22.3,0.7,2.3,24.7,0.0,0.0,20.2,13.0,1.0,30.3,59.3,3.0,0.0,0.0,29.0,1.0,1.0,1.0,1.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.499440330990666,0.0043907793633369925,0.761128526645768,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.38479201308211897,1
97.22,3058.0,82.0,6.19,36.0,3.6,-198.0,-83.0,33.0,21.7,182.0,5.7,0.7,646.2,324.3,178.0,451.3,569.0,54.7,0.0,37.7,36.0,2.0,1.0,2.0,2.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0006272541947624275,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.366153699689355,0
34.19,155.0,40.0,0.0,0.0,0.2,66.0,-0.2,0.3,1.7,19.0,1.0,0.0,2.1,5.0,0.0,47.7,21.3,2.0,0.0,0.0,11.0,1.0,1.0,1.0,1.0,309.0,32.0,0.0,0.0,0.0,0.0,8.0,0.0,85.2970600452622,0.0026658303277403168,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.32225705329153603,0.7445141065830722,0.6003043367993913,1
54.53,750.0,45.0,0.0,51.0,1.6,173.0,52.2,6.0,0.7,34.3,0.0,0.0,157.3,17.3,8.0,67.3,81.0,6.7,0.0,2.3,17.0,1.0,1.0,1.0,1.0,490.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,74.26382842293009,0.0020385761329778894,0.761128526645768,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.4384518892513242,1
55.45,570.0,40.0,0.0,73.0,0.0,-35.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,358.0,54.0,54.0,0.0,0.0,0.0,8.0,0.0,81.25335986473327,0.004547592912027599,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.055642633228840124,0.18448275862068966,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.16630094043887148,0.3996956632006087,1
107.0,660.0,30.0,2.48,254.0,2.3,-154.0,-26.8,7.0,1.3,50.3,0.0,0.7,123.5,25.3,2.0,165.3,113.7,8.3,0.0,5.7,15.0,2.0,2.0,3.0,3.0,185.0,46.0,46.0,0.0,0.0,0.0,9.0,0.0,200.0,0.006586169045005488,0.23887147335423198,0.13573667711598747,0.9,0.1879310344827586,0.08244514106583072,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.16630094043887148,0.6003043367993913,1
51.9,421.0,50.0,0.5,2.0,4.3,72.0,15.3,3.3,0.7,50.7,1.7,0.3,34.7,16.7,0.3,56.3,81.3,4.3,0.0,0.0,6.0,1.0,1.0,1.0,1.0,182.0,54.0,0.0,0.0,0.0,0.0,3.0,0.0,96.1536139321784,0.0004704406460718206,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.044200626959247646,0.16630094043887148,0.6003043367993913,0
29.99,26.0,30.0,0.0,0.0,0.0,-11.0,0.0,1.3,0.3,7.0,0.0,0.0,8.4,1.0,0.0,14.0,6.3,1.7,0.0,0.0,27.0,1.0,1.0,1.0,1.0,807.0,44.0,52.0,0.0,0.0,0.0,6.0,0.0,29.57087190020158,0.0021953896816684962,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3996956632006087,0
59.39,622.0,60.0,0.0,4.0,0.0,140.0,4.2,14.7,0.7,71.3,0.0,1.7,212.4,26.7,2.7,173.0,109.3,15.3,0.0,3.0,7.0,1.0,1.0,1.0,1.0,203.0,40.0,40.0,0.0,0.0,0.0,3.0,0.0,100.39187720241284,0.0014113219382154618,0.761128526645768,0.8642633228840125,0.9,0.1879310344827586,0.08244514106583072,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.1012539184952978,0.48322884012539186,0.7445141065830722,0.49733427673559527,0
30.48,75.0,40.0,0.5,0.0,0.0,-44.0,-0.5,0.7,0.7,15.0,0.0,0.0,5.5,1.7,0.0,21.7,26.0,1.3,0.0,0.0,13.0,3.0,3.0,1.0,1.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8064736842538,0.0053316606554806335,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.4070748202798057,0
30.27,205.0,30.0,0.0,0.0,0.0,100.0,-0.3,0.7,9.0,20.0,0.7,1.3,18.3,18.7,0.3,69.3,25.7,9.7,0.0,0.0,20.0,1.0,1.0,2.0,1.0,397.0,48.0,18.0,0.0,0.0,0.0,4.0,0.0,30.0,0.0018817625842872823,0.23887147335423198,0.8642633228840125,0.1,0.1879310344827586,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.16630094043887148,0.5119851651800275,1
35.3,150.0,30.0,0.0,0.0,5.0,7.0,14.8,0.7,0.3,5.3,0.0,0.0,0.0,1.3,0.0,15.3,17.3,1.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0,566.0,44.0,46.0,0.0,0.0,0.0,6.0,0.0,55.15380004493872,0.0007840677434530343,0.23887147335423198,0.13573667711598747,0.1,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.055642633228840124,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.6003043367993913,0
25.21,11.0,25.0,0.0,0.0,0.0,2.0,-0.2,0.3,0.0,0.0,0.0,0.0,0.0,1.7,0.0,1.7,5.7,0.3,0.0,0.0,26.0,2.0,2.0,1.0,1.0,778.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,29.308805083922095,0.007056609691077309,0.761128526645768,0.13573667711598747,0.1,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.15031347962382446,0.7445141065830722,0.3996956632006087,0
31.57,95.0,40.0,0.0,4.0,0.0,-86.0,-1.6,1.7,0.0,6.7,0.0,0.0,19.0,5.7,1.3,10.7,29.7,1.7,0.0,0.0,17.0,1.0,1.0,1.0,1.0,502.0,22.0,0.0,0.0,0.0,0.0,7.0,0.0,68.94515828000229,0.004861220009408813,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3996956632006087,0
63.07,593.0,32.0,1.49,96.0,0.0,-90.0,22.6,19.7,0.3,0.0,0.3,0.0,173.7,37.3,6.3,248.3,54.0,20.0,0.0,0.0,28.0,2.0,2.0,1.0,1.0,855.0,42.0,72.0,0.0,0.0,0.0,5.0,0.0,27.55107552258518,0.0319899639328838,0.761128526645768,0.8642633228840125,0.1,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.5632589862924068,0
121.28,772.0,50.0,3.22,214.0,3.4,-1.0,4.6,9.0,15.0,4.7,0.0,1.7,155.3,28.0,3.7,169.7,17.7,24.0,0.0,1.0,24.0,1.0,1.0,1.0,1.0,715.0,42.0,42.0,0.0,0.0,0.0,9.0,0.0,47.33021593079222,0.005488474204171241,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.6003043367993913,1
100.47,505.0,25.0,0.99,170.0,2.4,77.0,-10.6,16.7,0.3,30.0,0.3,1.0,60.5,15.7,2.3,95.0,45.3,17.0,0.0,1.3,34.0,1.0,1.0,3.0,3.0,73.0,72.0,70.0,0.0,0.0,1.0,4.0,0.0,30.0,0.008938372275364592,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.013166144200626959,0.6003043367993913,0
33.99,38.0,40.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,303.0,52.0,48.0,0.0,0.0,0.0,7.0,0.0,85.83684109916445,0.013799592284773404,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.16630094043887148,0.6003043367993913,0
38.18,277.0,45.0,0.0,2.0,2.5,286.0,-0.5,4.7,1.3,11.7,2.0,0.0,45.0,25.7,9.0,47.0,54.0,6.0,0.0,0.7,23.0,1.0,1.0,2.0,2.0,205.0,50.0,54.0,0.0,0.0,0.0,4.0,0.0,80.0,0.006586169045005488,0.23887147335423198,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.1987460815047022,0.8630094043887148,0.013793103448275862,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.3996956632006087,0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42894649498932,0.004861220009408813,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.0384012539184953,0.32225705329153603,0.7445141065830722,0.39963386936130885,1
84.61,178.0,20.0,0.0,154.0,4.4,468.0,176.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,2.0,0.0,0.0,20.0,1.0,1.0,1.0,1.0,596.0,56.0,0.0,0.0,0.0,0.0,5.0,0.0,45.459711344163864,0.00501803355809942,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.18448275862068966,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.3996956632006087,0
104.18,536.0,95.0,2.72,0.0,0.9,-536.0,-5.9,2.0,1.3,8.0,1.0,0.0,86.0,15.0,3.0,159.7,13.3,3.3,2.3,2.0,17.0,1.0,1.0,1.0,1.0,506.0,42.0,36.0,0.0,0.0,0.0,9.0,0.0,85.60629256202597,0.0029794574251215305,0.23887147335423198,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.16630094043887148,0.6003043367993913,1
47.8,64.0,46.0,0.5,0.0,1.7,16.0,-31.4,0.3,0.0,3.7,0.0,0.0,8.8,1.7,2.7,16.3,3.0,0.3,0.0,0.3,35.0,2.0,2.0,2.0,2.0,285.0,50.0,46.0,0.0,0.0,0.0,9.0,0.0,30.0,0.00031362709738121374,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.01755485893416928,0.6003043367993913,0
171.99,2552.0,68.0,2.23,286.0,7.7,799.0,113.9,23.3,18.7,131.0,3.0,0.0,624.8,94.3,38.7,198.7,323.0,42.0,0.0,8.7,13.0,1.0,1.0,2.0,2.0,64.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,150.0,0.007370236788458523,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.32225705329153603,0.7445141065830722,0.3996956632006087,0
40.73,283.0,45.0,0.25,4.0,0.0,45.0,4.2,2.7,3.7,9.0,0.7,0.0,71.2,5.7,1.7,72.0,14.0,6.3,0.0,0.7,11.0,2.0,2.0,2.0,1.0,127.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,130.0,0.009408812921436412,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.7445141065830722,0.3996956632006087,0
15.5,144.0,15.0,0.25,0.0,0.0,-96.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,1.0,251.0,38.0,38.0,0.0,0.0,0.0,7.0,0.0,88.95075949623303,0.004704406460718206,0.23887147335423198,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.6003043367993913,0
57.49,1042.0,60.0,0.0,24.0,0.0,-16.0,-7.5,15.3,2.3,115.3,2.3,0.0,306.7,26.3,9.7,241.3,188.0,17.7,0.0,0.0,17.0,1.0,1.0,2.0,2.0,299.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.003293084522502744,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.13401253918495298,0.48322884012539186,0.7445141065830722,0.4274915993641864,0
50.44,537.0,60.0,0.0,0.0,0.0,-14.0,-0.4,3.7,0.3,30.7,5.7,0.0,157.7,31.3,12.0,116.3,47.0,4.0,0.0,1.7,7.0,1.0,1.0,1.0,1.0,212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107.45259649141616,0.004077152265955779,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.48322884012539186,0.7445141065830722,0.3874877610054989,0
30.77,92.0,30.0,0.5,0.0,0.0,-32.0,-0.8,1.7,2.3,6.7,0.0,0.0,20.0,14.3,2.0,26.0,6.3,4.0,0.0,0.0,19.0,1.0,1.0,1.0,1.0,575.0,58.0,60.0,0.0,0.0,0.0,5.0,0.0,53.16110552203216,0.00031362709738121374,0.761128526645768,0.8642633228840125,0.9,0.1879310344827586,0.9175548589341693,1.0,0.3576802507836991,0.37460815047021945,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.8630094043887148,0.013793103448275862,0.9658307210031348,0.36191222570532916,0.15031347962382446,0.7445141065830722,0.6003043367993913,0
29.91,198.0,40.0,0.0,3.0,0.0,12.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,1.0,1.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.93429823706705,0.0250901677904971,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.8012539184952978,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.36191222570532916,0.32225705329153603,0.7445141065830722,0.39974750457046326,0
55.2,313.0,30.0,2.48,41.0,3.7,-43.0,-7.1,3.3,0.7,17.3,0.3,0.3,94.4,12.0,8.7,68.0,22.7,4.0,0.0,0.0,26.0,1.0,1.0,2.0,2.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.013642778736082798,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.32695924764890283,0.1987460815047022,0.8630094043887148,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.48322884012539186,0.7445141065830722,0.3861373098732357,0
49.43,393.0,45.0,0.74,24.0,0.0,1.0,-5.6,0.7,3.3,17.7,0.0,0.0,71.6,10.7,0.0,71.3,63.0,4.0,0.0,0.7,13.0,1.0,1.0,1.0,1.0,386.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,80.07440761759372,0.0006272541947624275,0.761128526645768,0.8642633228840125,0.9,0.8120689655172414,0.9175548589341693,1.0,0.642319749216301,0.6253918495297806,0.9847962382445141,0.9443573667711599,0.8155172413793104,0.6730407523510972,0.8012539184952978,0.13699059561128527,0.9862068965517241,0.9658307210031348,0.17131661442006269,0.15031347962382446,0.7445141065830722,0.3996956632006087,0
